,chr9:72005566,chrX:135290920,chr10:115242087,chr11:72286713,chr11:72284423,chr22:36290864,chr16:14582114,chr21:28339062,chr17:40588365,chr5:169290519,chrX:135291290,chr11:72284673,chr18:10452969,chr18:10453069,chr16:14582404,chr5:169289769,chr9:72005256,chr14:75749053,target
TCGA-E2-A1L7_normal,1.93957976893358,1.22294788643603,1.77600075227653,0.638737112660857,0.45957914203647,0.886802354578176,0.0,1.36315847214207,0.494075619806347,4.1323175398364,1.44884271896243,1.16452680905851,0.72831609797305,0.584210773775174,0.15578953967338,5.34747594928876,2.9132643918922,0.15578953967338,0
TCGA-E2-A1L8_tumor,0.371487731023588,0.45428530473004,0.649395018941018,0.199149358920732,0.0,0.0,0.457197390016771,0.247527249372137,0.0,0.0,0.349450234407723,0.232966822938482,0.0,0.0,0.25626350523233,0.232966822938482,1.342471317183,0.0,1
TCGA-E2-A1L9_tumor,0.100211880986326,0.323183316180901,0.100211880986326,0.259522716665527,0.0,0.308151534032952,0.360762771550773,0.359092239494731,0.0,0.100211880986326,0.252146120106124,0.100211880986326,0.100211880986326,0.100211880986326,0.200423761972652,0.120254257183591,0.244961930358214,0.498554107906971,1
TCGA-E2-A1LA_tumor,0.158006296772135,0.31601259354427,0.509131049585109,0.0,0.0,0.0,0.158006296772135,0.0,0.158006296772135,0.0,0.0,0.0,0.0,0.409961557542014,0.0,0.158006296772135,0.158006296772135,0.416561480558186,1
TCGA-E2-A1LB_normal,5.78829453945775,0.836045144931439,1.01681166275445,0.94525824944951,0.425554510708345,1.31270988216659,0.0,1.61183478392187,0.25254137011229,20.1404028607808,0.207128301672203,0.557363429954292,1.40470648224967,1.05447135396758,0.0,34.1272121773365,8.34538757282914,1.03564150836102,0
TCGA-E2-A1LB_tumor,0.0,0.227485681197239,0.265493018040476,0.0,0.0,0.0,0.683845652528498,0.281583503982323,0.0,0.0,0.16090485941847,0.0,0.16090485941847,0.0,0.325832340322402,0.0,0.0,0.0,1
TCGA-E2-A1LG_tumor,0.0,0.0,0.0,0.209563457394685,0.222997012355883,0.950021006855906,0.0,0.107468439689582,0.29822492013859,0.0,0.0,0.967215957206239,2.21116314661315,1.22514021246124,0.0,0.0,0.0,0.107468439689582,1
TCGA-E2-A1LH_normal,2.25279798468335,0.618321148987558,2.07545005822955,0.275608264083601,0.0,1.53381990446526,0.246505948671254,0.953844253089334,0.517664217757025,3.73389282993262,0.335523104101776,0.197205142391979,1.2174695491693,0.325936729698868,0.297177606490144,7.31440366941871,2.03710456061792,8.85780994828688,0
TCGA-E2-A1LH_tumor,0.0,0.0,0.234682782802727,0.0,0.0,0.0,0.0,0.0,0.234682782802727,0.610175235287091,0.234682782802727,0.0,0.234682782802727,0.0,0.469365565605455,0.0,0.0,0.306392453915929,1
TCGA-E2-A1LI_tumor,0.0,0.0,0.201879905681708,0.0,0.0,0.461895012510343,0.10352815675985,0.207056313519701,0.10352815675985,0.12423378811182,0.0,0.0,0.0,0.0,0.0,0.292467042846577,0.0,0.0,1
TCGA-E2-A1LS_normal,0.127338473979039,31.595858856049,0.700361606884712,2.55950332697868,2.95743605816317,5.53432108683999,4.74654161756867,5.33229859787224,1.15559665135978,0.404299654883448,21.4501659417691,3.71191651648898,1.4834932218558,0.760847382024756,4.46003005111583,0.423400425980304,0.0,7.26784340235363,0
TCGA-E2-A1LS_tumor,0.602178630770267,0.0,0.139232053357287,0.278464106714574,0.0,0.534651084891983,0.139232053357287,0.278464106714574,0.643948246777453,1.32618530822816,0.0,0.0,1.35403171889962,0.414215358737929,0.330676126723557,0.706602670788232,0.462741906294545,0.0,1
TCGA-E2-A2P6_tumor,0.0,0.306545137187634,0.255454280989695,0.255454280989695,0.167027504353707,0.0,0.0,0.0,0.127727140494848,0.0,0.0,0.127727140494848,0.0,0.0,0.357635993385573,0.0,0.0,0.798294628092798,1
TCGA-E2-A56Z_tumor,0.289709192855289,0.0,0.0,0.0,0.0,0.0,0.183942344670025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36788468934005,0.183942344670025,1
TCGA-E2-A570_tumor,0.0,0.405932517007101,0.41100667346969,0.0,0.496138840936419,0.0,0.0,0.449426156541827,0.0,0.0,0.260212891714477,0.20296625850355,0.0,0.0,0.286539645104972,0.0,0.20296625850355,0.0,1
TCGA-E2-A573_tumor,0.0,0.0,0.167201303982906,0.0,0.0,0.0,0.0,0.450157742726217,0.167201303982906,1.06172828029145,0.167201303982906,0.0,0.167201303982906,0.242441890775213,0.0,3.11412428668162,0.317682477567521,0.0,1
TCGA-E2-A574_tumor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816543615743218,0.164958306210751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494874918632254,0.0,1
TCGA-E2-A576_tumor,0.0,0.0,0.140319780360254,0.0,0.0,0.280639560720508,0.0,0.0,0.0,0.0,0.0,0.140319780360254,0.140319780360254,0.0,0.140319780360254,0.0,0.420959341080763,0.487611236751883,1
TCGA-E9-A1N4_normal,2.32076283895479,0.871994517816936,1.18361638311829,1.09341005368895,0.773587612984931,1.01140429966228,0.21868201073779,2.03374269986144,0.281636187988985,12.4621410869198,1.04694012640717,0.779054663253376,2.68432168180637,2.69252225720904,0.0,17.1310020161716,4.00461432163577,0.461965747683581,0
TCGA-E9-A1N5_normal,5.68169461650843,0.66649379357416,0.263957938049172,0.263957938049172,0.0,2.02029446413766,0.0,7.99132657443869,0.263957938049172,21.4597803633977,1.11522228825775,0.605551184837367,0.659894845122931,0.501520082293427,0.263957938049172,28.4876604639569,3.51064057605399,0.263957938049172,0
TCGA-E9-A1N5_tumor,0.198090092974853,0.356562167354735,0.0,0.297135139462279,0.0,0.0,0.198090092974853,0.297135139462279,0.0,0.198090092974853,0.440750456869048,0.0,0.0,0.198090092974853,0.0,0.311991896435393,0.0,0.594270278924559,1
TCGA-E9-A1N6_normal,1.2303361212327,7.11988325826761,1.36140285579701,0.777944489026865,1.23879203959169,1.42449753622444,1.64044816164361,3.80516326154445,0.240865143272092,2.39302489559351,5.95719448390681,4.72263040349461,0.989342448001556,1.32335122318157,1.14154897846333,4.60424754646878,1.74191918195146,0.401656122051914,0
TCGA-E9-A1N6_tumor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458776799581682,0.0,0.350356147529953,0.0,0.0,0.0,0.179912470424189,0.0,0.0,0.0,0.0,1
TCGA-E9-A1N8_tumor,0.174492464673782,0.0,0.0,0.174492464673782,0.0,0.812061756722082,0.0,0.59327437989086,0.440593473301301,0.0,0.174492464673782,0.0,0.846288453667845,1.26507036888492,0.174492464673782,0.174492464673782,0.174492464673782,0.0,1
TCGA-E9-A1N9_normal,0.43970443691847,14.9109448164691,0.443250440442006,1.78009376881509,0.822672817460362,2.04249802955676,1.26237725437883,4.77292074267952,0.939690933737052,2.42192040657512,9.39690933737052,3.94315591817208,0.748206743466106,0.840402835078043,2.77652075892872,3.86868984417783,1.08153107467849,0.263980104707527,0
TCGA-E9-A1N9_tumor,0.170729715192787,0.170729715192787,0.170729715192787,0.0,0.337191187505754,0.0,0.341459430385573,0.307313487347016,0.212118012749822,0.210900709880497,0.170729715192787,0.328326900692944,0.170729715192787,0.170729715192787,0.170729715192787,0.646333190102484,0.0,0.170729715192787,1
TCGA-E9-A1NA_normal,0.147776849509288,8.78902812456489,0.5393855007089,1.76223893039826,2.34595748595994,1.80173968227209,1.99868188961312,3.96411398808664,0.520913394520239,0.413775178626006,3.67594913154353,3.83850366600375,0.380525387486416,0.942077415621709,1.99129304713765,0.167479936854361,0.358358860060023,4.98377424970073,0
TCGA-E9-A1NA_tumor,0.117088501214846,0.117088501214846,0.316138953280084,0.0,0.201977664595609,0.117088501214846,0.117088501214846,0.229493462381098,0.0,0.117088501214846,0.0,0.0,0.0,0.0,0.251740277611919,0.117088501214846,0.117088501214846,0.0,1
TCGA-E9-A1NC_tumor,0.147468860696579,0.276504113806085,0.147468860696579,0.0,0.0,0.250055573640154,0.0,0.0,0.549321506094755,0.147468860696579,0.147468860696579,0.0,0.0,0.0,0.0,0.147468860696579,0.0,0.224890012562282,1
TCGA-E9-A1ND_normal,1.42790623003897,9.48329560358246,1.35713536732567,1.39876528656879,1.91081329325915,0.0,0.982466094137603,0.969977118364667,0.974140110288979,0.915858223348613,8.13864921202972,3.71755178841051,0.382995257036693,0.203986604291282,1.05323695685091,2.40204634032795,1.03242199722935,11.7562891942567,0
TCGA-E9-A1ND_tumor,0.0,0.185445258423438,0.472885408979767,0.0,0.0,0.0,0.0,0.185445258423438,0.0,0.0,0.185445258423438,0.0,0.0,0.185445258423438,0.445068620216252,0.185445258423438,0.0,0.0,1
TCGA-E9-A1NE_tumor,0.44420141093444,0.0,0.487275487146265,0.107685190529561,0.215370381059123,0.340285202073414,0.107685190529561,0.576115769333153,0.107685190529561,1.61258572818018,0.107685190529561,0.16691204532082,0.107685190529561,0.107685190529561,0.107685190529561,1.36221766019895,0.428048632355006,1.23030330180024,1
TCGA-E9-A1NF_normal,0.0,51.7917973730227,0.772020701344946,3.83104896420099,2.08362576384496,1.01531181862169,5.25887219679595,20.7490940108784,1.12067521162976,0.166025957278483,40.273746586828,6.12220717464406,0.166025957278483,0.195080499802217,3.83104896420099,0.166025957278483,0.0,2.41982832733389,0
TCGA-E9-A1NF_tumor,0.0,0.442834957837949,0.600287387291442,0.196815536816866,0.0,0.0,0.196815536816866,0.97915729566391,0.26570097470277,0.364108743111203,0.196815536816866,0.196815536816866,0.0,0.0,0.477277676780901,0.196815536816866,0.0,0.196815536816866,1
TCGA-E9-A1NG_normal,0.171690280730125,29.5851666672764,1.54521252657112,2.28222446336385,0.946390327927029,1.58792571836252,5.30564843134312,6.75454689799247,0.904514649700169,0.552758952594548,20.6614596371326,3.14905100265985,1.1641438547067,0.665823283807069,3.5803704883965,0.326630290169506,0.705541527091681,0.86263897147331,0
TCGA-E9-A1NG_tumor,0.113573534240978,0.265004534650502,0.746745987634432,0.0,0.113573534240978,0.0,0.0,1.13289600405376,0.113573534240978,0.0,0.150407702866012,0.269737143822323,0.113573534240978,0.0,0.113573534240978,0.0,0.0,0.113573534240978,1
TCGA-E9-A1NH_tumor,0.270747448928697,0.198830157807012,0.0,0.198830157807012,0.169217155580436,0.338434311160871,0.0,0.668407764542721,0.0,0.169217155580436,0.338434311160871,0.300360451155273,0.0,0.169217155580436,0.169217155580436,0.169217155580436,0.338434311160871,0.0,1
TCGA-E9-A1NI_tumor,0.0,0.195778307066606,0.195778307066606,0.0,0.0,0.0,0.0,0.195778307066606,0.195778307066606,0.0,0.460079021606525,0.0,0.195778307066606,0.195778307066606,0.195778307066606,0.293667460599909,0.195778307066606,1.10125297724966,1
TCGA-E9-A1QZ_tumor,0.164586922375612,0.679295115986619,1.41245504293253,0.329173844751225,0.362091229226347,0.0,0.577550473063513,0.132999400233285,0.119699579909536,0.445880935163023,0.852859506855446,0.712212500461741,0.164586922375612,0.221444222832642,0.523685662104221,0.95759663927629,0.239399159819073,0.119699579909536,1
TCGA-E9-A1R0_tumor,0.0,0.895839076982784,0.387917855765131,0.488385789632359,0.580481395677318,0.0,0.340474664772273,0.111631037630253,0.18057994802258,0.586062947558831,1.40934185008195,0.70048476112984,0.159074228623111,0.111631037630253,0.482804237750846,0.912583732627322,0.111631037630253,0.111631037630253,1
TCGA-E9-A1R4_tumor,0.0,0.212088554933163,0.163145042256279,0.0,0.163145042256279,0.163145042256279,0.0,0.452727492261174,0.0,0.371154971133035,0.255594443351645,0.171302294369093,0.0,0.163145042256279,0.283103960376898,0.0,0.0,0.0,1
TCGA-E9-A1R5_tumor,0.0,0.196748161148647,0.122967600717905,0.0,0.0,0.0,0.122967600717905,0.375051182189609,0.0,0.122967600717905,0.122967600717905,0.122967600717905,0.341235091992185,0.122967600717905,0.0,0.122967600717905,0.0,0.0,1
TCGA-E9-A1R6_tumor,0.0,0.221579284872996,0.149140333492401,0.0,0.0,0.0,0.186425416865502,0.205067958552052,0.0,0.249810058599772,0.0,0.0,0.149140333492401,0.149140333492401,0.0,0.231167516913222,0.0,0.0,1
TCGA-E9-A1R7_normal,0.979301253389093,14.6464725918962,1.05821930311276,3.18183227749496,2.65451621797776,2.80903775933669,2.67603932244785,4.706385510793,0.782006129079935,1.2913862682054,11.7587894088258,6.18789253515086,0.505792955047114,0.197295124309158,4.24363876468607,2.20253102410587,1.1873579299333,1.83305106403599,0
TCGA-E9-A1R7_tumor,0.0,0.181758978896987,0.241691430127246,0.308647322655261,0.0,0.0,0.0,0.202154393978047,0.0,0.137176587846783,0.137176587846783,0.0,0.0,0.0,0.137176587846783,0.274353175693565,0.0,0.137176587846783,1
TCGA-E9-A1RA_tumor,0.28195199786159,0.345618355044301,0.0,0.17280917752215,0.332818379265235,0.0,0.0,0.232627074321443,0.0,0.0,0.0,0.17280917752215,0.17280917752215,0.237612619092957,0.0,0.0,0.17280917752215,0.0,1
TCGA-E9-A1RB_normal,1.62075645782074,6.45842750392988,1.22991636765487,2.13458818475211,0.743416115560274,1.9542004508294,5.88993282732497,11.5885453307925,1.10965787837306,4.70374681940894,4.42769892355752,1.81480992916185,0.330710845524975,0.286980485786135,5.70954509340225,4.45776354587797,1.52509629589203,1.8448745514823,0
TCGA-E9-A1RB_tumor,0.0978217359095053,0.0,0.249445426569238,0.0,0.0,0.293465207728516,0.151880961825175,0.185346755897176,0.0978217359095053,0.288574120933041,0.0,0.0,0.0978217359095053,0.0978217359095053,0.172818726179246,0.579593785263819,0.0978217359095053,0.0,1
TCGA-E9-A1RC_normal,0.117321157211782,18.2991674961077,0.560208525686259,4.21182954390297,2.78931051271012,3.17236409100658,8.33566821989711,5.47303198392963,0.894573823739838,0.252240488005331,10.4298508761274,4.10037444455178,0.879908679088365,0.278637748377982,8.56737750539038,0.217044140841797,0.117321157211782,2.20270472665121,0
TCGA-E9-A1RD_normal,0.606452536981093,17.1664312720234,0.816798687195256,3.57042101727157,2.80279415739911,2.32410095487536,4.93084157320213,2.05155790663424,0.562744246027501,0.278640354829151,13.1343414315545,4.11131111782228,0.352398095813338,0.519035955073909,4.99640400963252,0.173011620788878,0.784017468980062,0.732113873472671,0
TCGA-E9-A1RD_tumor,0.0,0.148645683899468,0.095900441225463,0.095900441225463,0.0,0.0,0.095900441225463,0.228468416153482,0.0,0.095900441225463,0.095900441225463,0.0,0.0,0.0,0.222968525849202,0.0,0.095900441225463,0.095900441225463,1
TCGA-E9-A1RF_normal,0.0,62.1399945533252,2.22452514406018,2.25523177948432,1.96181281876473,3.58506109903961,2.20064220539696,6.21979959757931,3.34702326123165,0.221770144729926,37.6156283945759,1.43980001655429,0.508365408688599,0.566366831156426,2.48382562097517,0.239751950434304,0.163768722262099,3.94068487943176,0
TCGA-E9-A1RH_normal,0.153507317336824,10.3599589514294,0.421252638273144,3.11298559808629,1.93490618596648,2.7680725057185,5.48342417277584,4.91580409239084,0.817515713258898,0.846075214158772,7.22555372766817,2.32759932333975,0.578329893222452,0.339144073186006,3.05586659628654,0.803235962808961,0.335574135573522,0.410542825435691,0
TCGA-E9-A1RH_tumor,0.0,0.114041040861703,0.25374131591729,0.114041040861703,0.0,0.583890129211921,0.228082081723406,0.16535950924947,0.598715464523942,0.27654952408963,0.0,0.114041040861703,0.171061561292555,0.0,0.350676200649737,0.898073196785913,0.0,0.0,1
TCGA-E9-A1RI_normal,0.0,20.2044472027724,1.11158143901279,4.19522471473146,1.62297014511509,1.06941728708426,5.7906349894578,2.34871339868542,0.884978060260869,0.848231566409207,16.3062566466752,1.72402300320716,0.548135199953964,0.554259615595908,5.93455875704348,0.569570654700767,0.352153899411765,2.14660768250128,0
TCGA-E9-A227_tumor,0.11631566998076,0.159395504671534,0.337315442944204,0.404196953183141,0.0,0.0,0.11631566998076,0.11631566998076,0.11631566998076,0.17447350497114,0.11631566998076,0.184737199690242,0.165749829722583,0.11631566998076,0.11631566998076,0.31986809244709,0.439091654177369,0.192173260472112,1
TCGA-E9-A228_tumor,0.0,0.105636089987033,0.0,0.0,0.105636089987033,0.184863157477307,0.0,0.242963006970176,0.0,0.0,0.105636089987033,0.13343528342802,0.158454134980549,0.105636089987033,0.0,0.0,0.0,0.0,1
TCGA-E9-A229_tumor,0.104485336057754,0.300395341166042,0.0,0.0,0.0,0.104485336057754,0.313456008173261,0.421312041172238,0.0,0.143667337079411,0.180237204699625,0.0,0.263825473545828,0.15866307251042,0.104485336057754,0.146932503831216,0.235092006129946,0.0,1
TCGA-E9-A22A_tumor,0.0,0.148081354462082,0.454514515076047,0.210180122578519,0.105090061289259,0.0,0.93792879700664,0.24696164402976,0.0,0.315270183867778,0.105090061289259,0.0,0.210180122578519,0.105090061289259,0.643676625396714,0.105090061289259,0.110344564353722,0.0,1
TCGA-E9-A22B_tumor,0.0,0.435261736766616,0.460055126835601,0.0,0.0,0.212514614601517,0.305785144184142,0.250783487655107,0.220385689502084,0.110192844751042,0.231404973977188,0.176308551601667,0.157024803770235,0.110192844751042,0.272727290758829,0.110192844751042,0.0,0.347107460965783,1
TCGA-E9-A22D_tumor,0.0,0.0979291970338578,0.0979291970338578,0.0979291970338578,0.0979291970338578,0.0,0.0,0.130571936281154,0.0,0.190961934216023,0.0,0.0979291970338578,0.0979291970338578,0.0979291970338578,0.0,0.201012407707608,0.0,0.0979291970338578,1
TCGA-E9-A22G_tumor,0.0,0.0,0.289515863239763,0.0,0.0,0.298715432725886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216460458497019,0.0,0.132669697315115,0.0,0.108230229248509,1
TCGA-E9-A22H_tumor,0.0,0.0,0.0,0.0,0.098356679225536,0.0,0.174359835963484,0.191795524489795,0.0,0.098356679225536,0.0,0.0,0.0,0.0,0.128880691056389,0.254371027379873,0.0,0.0,1
TCGA-E9-A243_tumor,0.0,0.0,0.0,0.234931895044771,0.0783106316815903,0.210836496782663,0.0998460553940277,0.0,0.0783106316815903,0.0783106316815903,0.0875238774989295,0.123339244898505,0.121025165732314,0.0861416948497494,0.156621263363181,0.180114452867658,0.0,0.0783106316815903,1
TCGA-E9-A244_tumor,0.0,0.231841506654489,0.454988956809434,0.0,0.0,0.115920753327244,0.115920753327244,0.0,0.463683013308978,0.0,0.301393958650835,0.179677167657229,0.115920753327244,0.17222462242582,0.0,0.115920753327244,0.0,0.0,1
TCGA-E9-A245_tumor,0.187311889693377,0.187311889693377,0.206043078662715,0.0,0.0,0.0,0.187311889693377,0.187311889693377,0.187311889693377,0.355892590417416,0.187311889693377,0.0,0.0,0.0,0.187311889693377,0.341844198690413,0.187311889693377,0.187311889693377,1
TCGA-E9-A247_tumor,0.221897027197819,0.0,0.202084951124462,0.110948513598909,0.185838760278173,0.142647613419254,0.110948513598909,0.0,0.0,0.0,0.110948513598909,0.0,0.135911929158664,0.110948513598909,0.0,0.110948513598909,0.0,0.110948513598909,1
TCGA-E9-A248_tumor,0.0,0.108495829979049,0.108495829979049,0.0,0.0,0.179579042906423,0.119345412976954,0.216991659958098,0.0,0.0,0.0,0.0,0.0,0.0,0.14375697472224,0.108495829979049,0.0,0.108495829979049,1
TCGA-E9-A249_tumor,0.197759788976066,0.0,0.108767883936837,0.0988798944880332,0.0,0.0,0.0,0.0,0.0,0.0,0.0988798944880332,0.0988798944880332,0.0,0.0,0.0988798944880332,0.190343796889464,0.321359657086108,0.0988798944880332,1
TCGA-E9-A24A_tumor,0.117625446185664,0.0,0.18231944158778,0.117625446185664,0.117625446185664,0.117625446185664,0.291122979309519,0.244072800835254,0.0,0.216679010673074,0.0,0.249954073144537,0.117625446185664,0.0,0.199963258515629,0.373460791639484,0.0,0.0,1
TCGA-E9-A295_tumor,0.0,0.179875199348938,0.359750398697876,0.0,0.179875199348938,0.0,0.0,0.0,0.323775358828089,0.0,0.179875199348938,0.179875199348938,0.179875199348938,0.179875199348938,0.179875199348938,0.179875199348938,0.0,0.463178638323516,1
TCGA-E9-A2JS_tumor,0.0,0.134538851672154,0.0,0.0,0.0,0.0,0.0,0.134538851672154,0.0,0.403616555016461,0.222507079837992,0.0,0.0,0.0,0.410343497600069,0.0,0.0,0.0,1
TCGA-E9-A2JT_tumor,0.0,0.977370905020628,0.0,0.402835305447691,0.0,0.264154298654224,0.264154298654224,0.264154298654224,0.0,0.0,0.475477737577603,0.469608229061506,0.264154298654224,0.264154298654224,0.290569728519646,0.383023733048624,0.0,0.0,1
TCGA-E9-A3HO_tumor,0.0,0.286453341883851,0.527769275842591,0.152775115671387,0.305550231342774,0.0,0.152775115671387,0.152775115671387,0.0,0.0,0.0,0.641655485819826,0.0,0.0,0.257808007695466,0.0,0.0,0.611100462685549,1
TCGA-E9-A3QA_tumor,0.0,0.0,0.173381875674521,0.0,0.0,0.364164589600823,0.0,0.152461578329821,0.0,0.0,0.169359294451233,0.257550614355845,0.0,0.0,0.0,0.161717827618786,0.119790983421323,0.119790983421323,1
TCGA-E9-A3X8_tumor,0.0,0.0,0.371855999648315,0.0,0.0,0.0,0.0,0.287888887326292,0.38539973235258,0.0,0.0,0.0,0.287888887326292,0.0,0.143944443663146,0.0,0.379489373495772,0.0,1
TCGA-E9-A54X_tumor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488801858146819,0.0,0.0,0.0,0.0,0.0,0.638015056949533,0.0,0.411622617386795,1
TCGA-E9-A5FL_tumor,0.0,0.860728469488175,0.0,0.0,0.0,0.0,0.0,0.0,0.555308689992371,0.0,0.615467131408211,0.0,0.0,0.0,0.768177021156114,0.185102896664124,0.0,0.318376982262293,1
TCGA-E9-A5UO_tumor,0.0,0.174183236514743,0.0,0.0,0.174183236514743,0.0,0.0,0.210044081248398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174183236514743,1
TCGA-E9-A5UP_tumor,0.0,0.0,0.0,0.0,0.0,0.169170874933156,0.0,0.0,0.169170874933156,0.0,0.169170874933156,0.0,0.0,0.0,0.169170874933156,0.0,0.710517674719257,0.0,1
TCGA-EW-A1IW_tumor,0.109651318238016,0.20011365578438,0.359108067229504,0.215386987901753,0.109651318238016,0.219302636476033,0.219302636476033,0.109651318238016,0.169783004646562,0.0,0.222043919431983,0.158994411445124,0.205596221696281,0.173930017502324,0.180924675092727,0.537291459366281,0.276869578550992,0.485207083203223,1
TCGA-EW-A1IX_tumor,0.140895167584587,0.140895167584587,0.140895167584587,0.140895167584587,0.140895167584587,0.343784208906392,0.278267955979559,0.697431079543705,0.352237918961467,0.0,0.140895167584587,0.173409545408082,0.140895167584587,0.140895167584587,0.1928037652261,0.0,0.140895167584587,3.88518424614499,1
TCGA-EW-A1IY_tumor,0.191307036489615,0.107248111588657,0.182321789700717,0.0,0.0,0.639198745068397,0.107248111588657,0.117972922747523,0.3753683905603,0.227902237125896,0.107248111588657,0.0,0.340512754293986,0.15014735622412,0.0,0.345875159873419,0.209133817597881,0.107248111588657,1
TCGA-EW-A1J1_tumor,0.0,0.108530692599251,0.217061385198502,0.0,0.217061385198502,0.0,0.0,0.689169898005243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108530692599251,0.0,0.0,1
TCGA-EW-A1J3_tumor,1.38564705593432,0.0,0.10953731667465,0.0,0.251935828351695,0.0,0.10953731667465,0.10953731667465,0.0,0.942020923401989,0.302838914783571,0.0,0.10953731667465,0.10953731667465,0.159327503969112,1.51435340302704,0.764022783805683,0.145136944593911,1
TCGA-EW-A1J5_tumor,0.0,0.25169291368077,0.172730430957391,0.0987031034042236,0.0,0.188433107677969,0.0987031034042236,0.0,0.0987031034042236,0.197406206808447,0.105283639308183,0.222081982659503,0.0,0.0,0.0,0.259095646436087,0.303512042967988,0.0987031034042236,1
TCGA-EW-A1J6_tumor,0.661228392567002,0.0,0.142199654315484,0.451328904828459,0.0,0.0,0.376829083936033,0.0,0.142199654315484,0.0,0.0,0.0,0.142199654315484,0.142199654315484,0.205398868679458,0.0,0.753658167872067,0.632788461703905,1
TCGA-EW-A1OV_tumor,0.0,0.197114826344499,0.0,0.0,0.0,0.0,0.394229652688998,0.546993643105985,0.0,1.43401036165623,0.197114826344499,0.0,0.0,0.0,0.0,0.463219841909573,0.0,0.226682050296174,1
TCGA-EW-A1OW_tumor,0.0,0.203498731928413,0.0,0.0,0.0,0.0,0.189301145979919,0.61049619578524,0.449590221702309,0.534775737393273,0.189301145979919,0.0,0.416462521155823,0.241358961124397,0.0,1.02695871694106,0.189301145979919,0.0,1
TCGA-EW-A1OX_tumor,0.174032105651689,0.0,0.0,0.174032105651689,0.174032105651689,0.0,0.174032105651689,0.174032105651689,0.0,0.0,0.0,0.0,0.0,0.0,0.174032105651689,0.0,0.0,0.174032105651689,1
TCGA-EW-A1OY_tumor,0.0,0.0,0.187613892185838,0.0,0.187613892185838,0.0,0.0,0.187613892185838,0.0,0.187613892185838,0.0,0.0,0.0,0.0,0.187613892185838,0.206375281404422,0.0,0.0,1
TCGA-EW-A1OZ_tumor,0.0,0.120655523389061,0.120655523389061,0.0,0.120655523389061,0.0,0.0,0.307671584642106,0.0,0.0,0.15685218040578,0.0,0.0,0.120655523389061,0.120655523389061,0.120655523389061,0.120655523389061,0.120655523389061,1
TCGA-EW-A1P0_tumor,0.0,0.325216792579765,0.0,0.0,0.0,0.0,0.0,0.377937778828265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355706144779544,1
TCGA-EW-A1P3_tumor,0.0,0.293355474438867,0.656320722473396,0.198885067416181,0.198885067416181,0.198885067416181,0.372909501405339,0.198885067416181,0.0,0.198885067416181,0.556878188765306,0.472352035113429,0.0,0.198885067416181,0.55075849524091,0.0,0.0,0.0,1
TCGA-EW-A1P4_tumor,0.0,0.0,0.282347641012988,0.141173820506494,0.0,1.24797657327741,0.0,4.93402502670197,0.0,0.0,0.0,0.282347641012988,0.162349893582468,0.0,0.141173820506494,0.282347641012988,0.0,0.141173820506494,1
TCGA-EW-A1P5_tumor,0.153774270762119,0.0,0.0,0.153774270762119,0.0,0.0,1.28785951763275,0.368249397164877,0.0,0.209133008236482,0.0,0.153774270762119,0.0,0.0,1.15715138748495,0.630474510124689,0.153774270762119,0.153774270762119,1
TCGA-EW-A1P6_tumor,0.0,0.0,0.209475871469376,0.0,0.0,0.0,0.0,0.209475871469376,0.0,0.209475871469376,0.0,0.0,0.0,0.0,0.209475871469376,0.0,0.0,0.209475871469376,1
TCGA-EW-A1P7_tumor,0.169139093469158,0.684483057675356,0.591985347178687,0.18499542099334,0.147996336794672,0.0,0.0,0.459567104795022,0.595685255598553,0.458788644063482,0.810279943950827,0.283660138844243,0.147996336794672,0.147996336794672,0.0,0.410689834605214,0.0,0.436589193544281,1
TCGA-EW-A1PA_tumor,0.180118161116055,0.0,0.180118161116055,0.0,0.0,0.0,0.0,0.0,0.0,0.540354483348166,0.180118161116055,0.0,0.61690470182249,0.243159517506675,0.180118161116055,0.180118161116055,0.26626147285142,0.180118161116055,1
TCGA-EW-A1PC_tumor,0.0,0.142262258157472,0.316410884522654,0.0,0.0981119021775672,0.0981119021775672,0.125092675276398,0.0,0.0,0.15491378794327,0.106287566986024,0.115281485058641,0.0,0.0,0.192135481391395,0.684330517688531,0.0,0.0,1
TCGA-EW-A1PD_tumor,0.0,0.24033560762129,0.135400342321853,0.159095402228178,0.0,0.248233509588924,0.165975093621551,0.460361163894302,0.0,0.335115847246587,0.419741061197746,0.221563704161788,0.0,0.135400342321853,0.20310051348278,0.382505967059236,0.0,0.135400342321853,1
TCGA-EW-A1PE_tumor,0.117834119795563,0.22388482761157,0.117834119795563,0.117834119795563,0.0,0.117834119795563,0.326989682432687,0.642195952885818,0.0,0.645141805880707,0.117834119795563,0.117834119795563,0.117834119795563,0.117834119795563,0.0,0.162887995499396,0.117834119795563,0.164967767713788,1
